AR,PR,MA,ML,AR,EC,CA,ED,EX,R,Class
49031,838.858,275.6479027,226.8446395,1.215139592,0.568112766,49761,249.856375,0.779494762,0.875595888,0
49063,795.123,271.5623473,230.1889673,1.17973659,0.530560858,49420,249.9378959,0.771430818,0.97520368,0
49085,800.622,277.3600758,225.5484446,1.229713981,0.581988204,49463,249.993926,0.757975849,0.962284787,0
49092,805.611,289.5555999,216.1123185,1.339838478,0.665543994,49571,250.0117512,0.739693828,0.950538724,0
49105,813.679,289.7182954,216.0480583,1.340990045,0.666262054,49553,250.0448517,0.76312804,0.932028868,0
49106,908.723,297.8698781,210.4572992,1.415345912,0.707672051,49733,250.0473977,0.742343159,0.7472766,0
49108,799.901,278.8531643,224.4414022,1.242431929,0.593447001,49455,250.0524896,0.784447781,0.964472017,0
49129,805.088,276.1731,226.8514883,1.217418065,0.570337414,49531,250.1059487,0.771667766,0.95249144,0
49216,799.631,286.2928916,219.0012436,1.307266055,0.644083459,49540,250.3273006,0.760515499,0.967245979,0
49227,807.687,289.3830362,216.8052717,1.334760146,0.662345789,49748,250.3552737,0.753017301,0.948259163,0
49235,801.151,279.1017679,224.8524408,1.241266348,0.592420569,49611,250.3756158,0.791305047,0.963951199,0
49335,837.331,300.584812,209.2387931,1.436563496,0.717939337,49944,250.6297527,0.755952928,0.884241017,0
49354,802.838,282.13013,223.0529167,1.26485739,0.612329123,49750,250.6780096,0.78210573,0.962224432,0
49363,816.683,280.6216409,224.2892719,1.251159445,0.600987206,49830,250.7008649,0.753507045,0.930045892,0
49377,800.422,279.1055223,225.5725729,1.237320294,0.588910617,49719,250.7364134,0.794148868,0.968493098,0
49452,825.529,278.3305613,226.9136794,1.226592253,0.579085457,50153,250.9267661,0.76598513,0.911861871,0
49639,833.546,298.8035974,211.8542236,1.410420771,0.705200159,50048,251.4007513,0.734576397,0.897787893,0
49680,819.726,278.0028246,227.9971291,1.219325987,0.572184074,50264,251.5045538,0.749253461,0.929081967,0
49728,823.685,285.9101273,221.8043007,1.289019763,0.630999428,50280,251.6260243,0.779594588,0.921061316,0
49753,812.08,273.5577319,231.9879368,1.179189468,0.529931999,50186,251.6892669,0.82397072,0.948050578,0
49827,831.839,284.1727676,223.5363681,1.271259661,0.617435697,50442,251.876372,0.78125686,0.90489054,0
49848,805.584,270.6473214,234.714171,1.153093229,0.49790328,50183,251.9294441,0.789934077,0.965241394,0
49874,824.563,280.3607018,226.8318893,1.235984511,0.587710049,50482,251.995137,0.775054779,0.92179931,0
49878,822.009,292.0031631,218.0170791,1.339359119,0.665244314,50429,252.005242,0.779977482,0.9276107,0
49888,810.547,286.4899201,222.0352076,1.290290505,0.631937605,50224,252.0305029,0.764391328,0.954222279,0
49923,816.004,271.5733473,234.3101821,1.159033487,0.505566159,50388,252.1188961,0.764822134,0.942162825,0
49949,823.828,299.1147955,212.9170718,1.404841768,0.702357943,50448,252.1845396,0.757560591,0.924833526,0
50086,821.776,287.9442626,221.92736,1.29747077,0.637161555,50593,252.5301484,0.755376587,0.932007283,0
50124,827.876,291.3830171,219.4732843,1.327646862,0.657777447,50718,252.6259269,0.792850364,0.919020079,0
50129,825.083,303.2506787,210.7995845,1.438573417,0.718881056,50553,252.6385266,0.786682778,0.925344882,0
50170,810.208,277.1151484,230.7938036,1.200704456,0.553507164,50599,252.7418208,0.757820643,0.960419371,0
50172,828.968,316.4535715,202.2688176,1.564519807,0.769062358,50547,252.7468584,0.688239894,0.917478182,0
50218,822.578,284.8714973,224.792585,1.267263764,0.614262562,50719,252.8626968,0.797820285,0.932642273,0
50233,818.361,288.1186704,222.1320774,1.297060171,0.63686631,50713,252.9004588,0.777432135,0.942560273,0
50253,864.971,285.970002,224.1647907,1.275713287,0.620918417,51027,252.9507993,0.766753128,0.844051145,0
50316,820.444,286.8992596,223.7131986,1.282442258,0.6260758,50767,253.1093063,0.773806594,0.939329768,0
50336,819.005,295.0171035,217.6354485,1.355556301,0.675123731,50726,253.1596052,0.782222222,0.943008177,0
50371,827.936,293.940665,218.6727557,1.344203415,0.668251958,50872,253.2476043,0.784998519,0.923414954,0
50459,834.999,286.901135,224.4642386,1.27815966,0.622807804,51035,253.4687243,0.743596923,0.909445321,0
50487,835.946,311.6093704,206.4985208,1.509015024,0.748899202,50978,253.5390402,0.713042864,0.907889474,0
50551,828.646,291.6220792,221.0689942,1.319145094,0.652177002,51124,253.6996891,0.78359065,0.925127389,0
50552,813.194,289.6649456,222.4757365,1.302006907,0.640395779,50884,253.7021984,0.768501064,0.96063825,0
50645,846.485,327.3981013,197.8106829,1.655108291,0.796840232,51163,253.9354578,0.787917918,0.888194145,0
50666,820.94,282.8244455,228.4612972,1.237953426,0.589477451,51147,253.9880997,0.773845707,0.944721173,0
50695,832.041,302.4101617,213.8232786,1.414299526,0.707149758,51159,254.0607776,0.731571808,0.920207009,0
50747,842.609,300.5536668,215.4237774,1.395174064,0.697323598,51387,254.1910446,0.74980792,0.898189658,0
50760,851.459,289.51083,223.9165127,1.292940956,0.633881082,51715,254.223601,0.754145124,0.879840596,0
50771,830.882,302.1716806,214.4716633,1.408911909,0.704435929,51286,254.2511454,0.742428895,0.924159389,0
50913,828.731,294.4740388,220.4803859,1.335601975,0.662879546,51415,254.6064511,0.769043699,0.931561181,0
51013,826.986,279.1888496,233.0075017,1.198196828,0.550875519,51500,254.8563691,0.767782427,0.937334093,0
51026,817.975,290.3108914,224.0330409,1.295839623,0.635986195,51407,254.8888405,0.779784828,0.958343779,0
51071,833.064,300.3870698,216.6920756,1.386239293,0.692543438,51633,255.0012094,0.774753865,0.92475671,0
51268,828.387,294.8418623,222.2647237,1.326534672,0.657053616,51717,255.4925537,0.730126178,0.938835904,0
51342,854.937,326.9648447,200.3430406,1.632024969,0.79028788,51898,255.6768756,0.803738318,0.88270263,0
51408,866.227,300.8424616,218.0567255,1.379652294,0.688937967,52127,255.8411588,0.743610143,0.860948432,0
51426,879.177,300.8312456,217.9846705,1.380056886,0.689161461,52169,255.885945,0.740731138,0.836064866,0
51630,826.672,296.4460313,222.1142927,1.33465536,0.662279248,52050,256.3929751,0.771402958,0.949391924,0
51650,850.54,297.9037199,221.2184119,1.346649754,0.669753403,52193,256.44263,0.755912657,0.897202973,0
51737,838.558,294.5472348,224.105394,1.314324611,0.648931252,52387,256.658517,0.740687187,0.924580848,0
51901,839.556,286.7706676,230.5993145,1.243588552,0.594460947,52463,257.0649832,0.757678832,0.925307858,0
52255,840.789,315.8166169,211.1707521,1.495550941,0.743577366,52689,257.9401722,0.802638855,0.928888687,0
52345,839.624,289.346965,230.7840721,1.253756216,0.603182474,52832,258.1622048,0.762601981,0.933072479,0
52371,841.309,281.5560374,237.2384123,1.186806279,0.538543831,52919,258.226312,0.757846755,0.929800255,0
52530,831.059,296.6304835,225.9183413,1.312998678,0.648029319,52917,258.6180065,0.749571918,0.955770343,0
52578,837.158,309.191422,216.8089582,1.426100769,0.712952116,53008,258.7361374,0.799179207,0.942755474,0
52737,835.521,277.7966904,241.9587178,1.148116063,0.491297051,53211,259.1270612,0.790067416,0.949315441,0
52807,839.524,298.0882333,225.8175693,1.32004004,0.652773918,53201,259.2989792,0.768705601,0.941532092,0
52829,846.266,298.2441132,226.0495163,1.319375144,0.65233061,53408,259.3529871,0.746805202,0.926975954,0
53037,853.987,306.6590107,220.4891453,1.390812279,0.69500563,53549,259.8630519,0.766896093,0.913873945,0
53149,853.122,317.7498966,213.4616369,1.488557388,0.740740414,53609,260.1372879,0.744216982,0.917661853,0
53187,835.257,296.3062454,228.7238817,1.295475764,0.635723104,53606,260.2302666,0.78731404,0.95802118,0
53192,851.357,317.7812988,213.3266018,1.489646843,0.741185701,53597,260.2424982,0.799062613,0.922216231,0
53507,843.007,299.6543401,227.6097554,1.316526788,0.650420466,53987,261.0119314,0.753407491,0.946145884,0
53566,844.976,288.4270428,237.1784295,1.216076198,0.569029813,54171,261.1557954,0.766312356,0.94277994,0
53662,833.123,283.7432074,241.0508894,1.177109149,0.527525994,54024,261.3897099,0.786532993,0.971535044,0
53674,835.455,283.723264,241.0759436,1.17690409,0.527287545,54066,261.4189345,0.778222416,0.96633498,0
53933,848.827,287.3916081,239.1941696,1.201499219,0.554335202,54470,262.0489045,0.792293454,0.940645694,0
53939,865.418,327.9582681,209.8994434,1.562454206,0.768359284,54446,262.0634805,0.767509036,0.905025689,0
54087,873.614,325.2931179,212.0609615,1.533960403,0.758298661,54762,262.4227644,0.769286568,0.890560825,0
54136,892.691,337.7261379,204.8845378,1.648372988,0.794962317,54637,262.5416081,0.671870928,0.853677264,0
54282,854.73,286.0227064,242.1620824,1.18112094,0.532144817,54824,262.8953955,0.788466846,0.93370097,0
54421,860.505,325.1132725,213.6953131,1.521387005,0.753633429,54873,263.2317786,0.785295815,0.923569507,0
54694,846.959,298.9429905,233.4474724,1.280557838,0.624643967,55081,263.8911966,0.78651136,0.958130744,0
54801,871.432,327.957559,213.0951501,1.539019348,0.760135653,55357,264.1492008,0.730202934,0.906841403,0
55107,850.202,297.8084705,235.9882769,1.261962986,0.609980703,55515,264.8856576,0.760096552,0.958015175,0
55191,862.202,297.5859178,236.6141496,1.257684371,0.606462551,55791,265.0874643,0.754408267,0.932953665,0
55238,878.591,338.8208253,208.090406,1.628238571,0.789181057,55721,265.2003129,0.770168149,0.899237293,0
56201,881.138,339.0068474,211.7934967,1.600648049,0.780827278,56601,267.5020293,0.784886319,0.90963266,0
56204,899.17,300.3835241,238.9591697,1.257049581,0.605935772,57330,267.5091688,0.751671749,0.873561473,0
56493,877.951,321.3010809,224.3158962,1.432359838,0.715952895,57079,268.1960507,0.712980375,0.921009153,0
56525,872.803,320.9125419,225.0322995,1.426073247,0.712938806,57058,268.2719987,0.786511382,0.932433728,0
56693,933.372,304.4774001,237.5330527,1.281831714,0.625612942,57737,268.6703733,0.777425813,0.817767348,0
57144,878.194,314.6127709,231.565,1.358636974,0.676946976,57621,269.7369099,0.78873706,0.931106953,0
57649,896.189,323.5467601,228.3917681,1.416630568,0.708311167,58415,270.9261643,0.789160997,0.901991457,0
57994,906.71,339.931533,217.4740111,1.563090372,0.768576183,58461,271.7356328,0.787362876,0.886453823,0
59385,910.603,310.991389,243.6819281,1.276218517,0.621309979,60094,274.975145,0.790882576,0.899970909,0
61150,896.72,309.1991816,252.2876489,1.225581922,0.578138102,61640,279.0315361,0.779278705,0.955636245,0
41487,815.9,299.046841,177.0814896,1.688752684,0.805825541,42483,229.8323062,0.68917572,0.783155548,1
41488,759.552,283.1427772,186.9854891,1.514250001,0.750920218,42005,229.8350762,0.708433653,0.903685555,1
42012,809.77,266.7003964,202.3810876,1.317812843,0.651285139,43087,231.2819486,0.770975556,0.80511859,1
43122,838.186,296.4045889,185.6575998,1.596512016,0.779529536,44074,234.3173823,0.731985538,0.77130821,1
43145,799.426,273.4029446,201.2668862,1.358409969,0.676813217,43812,234.379863,0.766123304,0.848367064,1
44027,813.833,293.3718283,192.1111738,1.527094039,0.755768822,44639,236.7634208,0.756217795,0.835330551,1
44924,817.215,282.1488206,203.1618504,1.388788397,0.693920006,45772,239.1631521,0.79427157,0.845309254,1
45012,854.166,299.2873979,192.127518,1.557753938,0.766746577,45841,239.3972815,0.779820169,0.775271133,1
45564,802.744,296.0736966,196.3402805,1.507962074,0.748489491,46120,240.8607204,0.746461337,0.888541202,1
45653,841.132,303.4694909,191.9320765,1.581129618,0.774593661,46601,241.0958418,0.772431179,0.810869331,1
46278,846.308,300.6302146,196.4784442,1.530092605,0.756878843,47102,242.7405604,0.790995795,0.81194676,1
46529,815.026,289.608245,205.3813982,1.410099686,0.705037806,47156,243.3979515,0.77828516,0.880218833,1
46774,833.722,305.7038868,196.1460607,1.558552263,0.767021759,47446,244.0379201,0.793909974,0.845613391,1
47003,821.301,300.1907651,200.1112844,1.500119126,0.745403341,47681,244.6345812,0.775780683,0.875650377,1
47143,858.562,296.8462778,203.0587116,1.461874132,0.729431915,47996,244.9986364,0.717986598,0.803681099,1
47149,857.69,300.2878932,200.3199142,1.499041643,0.74497456,48091,245.0142267,0.720767408,0.805418604,1
47668,846.128,300.1071521,202.8811611,1.479226314,0.736874947,48450,246.3590522,0.814754042,0.836690159,1
47794,833.459,279.6545564,217.918565,1.283298448,0.626723197,48528,246.6844357,0.738131274,0.864599066,1
47883,873.536,327.9986493,186.5201272,1.758516115,0.822571799,48753,246.9140116,0.758446454,0.788550662,1
47940,854.752,284.1537887,215.1572513,1.320679582,0.653199406,48828,247.0609313,0.760107817,0.824570213,1
47981,809.088,291.6539681,210.0431569,1.388543061,0.693787968,48451,247.1665564,0.769777478,0.9210594,1
48160,829.234,304.5282824,202.7155129,1.502244589,0.746245739,48950,247.6271723,0.754043433,0.880120509,1
48165,824.701,310.0210088,198.2599821,1.563709456,0.768786946,48758,247.6400264,0.806905564,0.889914711,1
48439,810.37,297.981992,207.3178381,1.4373196,0.718294206,48883,248.343412,0.79979856,0.926911612,1
48638,874.666,303.607016,204.6563236,1.483496872,0.738655623,49543,248.8530188,0.776865576,0.798915933,1
48638,874.041,301.9839706,205.4110154,1.470144968,0.733021909,49596,248.8530188,0.747747748,0.800058902,1
48831,871.27,318.9514291,195.5799615,1.630798098,0.78993026,49662,249.3462657,0.789009355,0.808350965,1
48868,885.296,313.6299142,198.9725576,1.576247086,0.772989921,49648,249.4407145,0.695877536,0.78353324,1
48915,894.486,310.0875693,201.7558508,1.53694462,0.759385013,50027,249.5606386,0.708656284,0.768253994,1
49166,856.332,293.7755666,214.1688826,1.371700515,0.684490151,50168,250.2001108,0.775978535,0.84253974,1
49309,867.448,304.0723235,206.8129106,1.470277279,0.733078706,50235,250.5637019,0.778456632,0.823472611,1
49317,886.931,310.5630747,202.4588914,1.533956215,0.758297131,50400,250.5840271,0.713085599,0.787819715,1
49755,868.813,332.0911112,191.9920823,1.729712534,0.81594414,50783,251.6943256,0.734282763,0.828312039,1
49777,861.277,300.7570338,211.6168613,1.42123379,0.710582389,50590,251.7499649,0.801910654,0.843243269,1
49967,878.754,313.3752665,203.3398832,1.541140191,0.760899084,50787,252.2299751,0.740120275,0.813127239,1
49975,873.529,313.9996922,203.9382858,1.539679962,0.760373872,50699,252.250166,0.714796539,0.823015495,1
49991,911.824,329.2584334,193.819678,1.698787433,0.808384249,51285,252.290543,0.737417394,0.755578602,1
50035,846.474,279.4366973,228.683881,1.221934384,0.574685217,50802,252.4015464,0.806391826,0.877518987,1
50166,893.846,313.0215817,204.6558146,1.529502508,0.756661043,51209,252.7317451,0.7625171,0.789030763,1
50167,873.825,309.8928256,206.7723679,1.498714885,0.744844297,50937,252.7342641,0.794598875,0.82561783,1
50486,982.666,325.5099201,198.5238286,1.639651634,0.79248943,51525,253.5365292,0.799942959,0.657005443,1
50575,858.52,314.32679,205.4662817,1.529821766,0.756778917,51389,253.7599062,0.712123346,0.862273267,1
50683,905.491,314.9375832,205.4562108,1.532869617,0.757899604,51613,254.0307065,0.769883947,0.776790492,1
50712,877.164,316.2129384,204.4654138,1.546535096,0.76282353,51454,254.1033723,0.717538026,0.828245346,1
50798,900.901,308.3940575,210.467044,1.465284311,0.730921624,52164,254.3187417,0.738622154,0.786506543,1
50948,884.692,313.5564944,208.1921879,1.506091547,0.747758979,52063,254.6939503,0.71960452,0.817999059,1
50978,881.559,323.1062346,201.1006885,1.606688853,0.782700884,51805,254.7689257,0.70891392,0.824308712,1
51015,859.253,327.8575096,198.507869,1.651609638,0.795868169,51718,254.861365,0.777418814,0.868291682,1
51107,886.653,317.3603439,206.2492209,1.538722631,0.760028532,51979,255.0910689,0.715884578,0.816926298,1
51332,889.637,330.8228042,198.618899,1.66561594,0.799715985,52283,255.651975,0.75168768,0.815027712,1
51512,887.745,276.6573221,237.6136081,1.164315984,0.512187978,52436,256.0998154,0.742119518,0.821375617,1
51576,861.13,310.8525301,211.4262215,1.470264795,0.733073347,52274,256.2588589,0.783948928,0.874017407,1
51674,910.012,318.8858574,206.9663203,1.540762077,0.760763263,52718,256.5022032,0.797721413,0.784129344,1
51693,834.877,304.3503037,216.7960052,1.403855681,0.701850849,52208,256.5493555,0.776450973,0.931958572,1
51695,880.771,306.3289695,216.056113,1.417821349,0.708901517,52714,256.5543184,0.773483556,0.837398908,1
51734,878.392,319.9387591,206.311128,1.550758615,0.764312792,52632,256.6510756,0.746522367,0.842576184,1
51782,858.661,311.3287503,212.4263601,1.465584356,0.731052055,52581,256.7701114,0.713663552,0.882561968,1
51906,896.485,327.3825036,202.8131801,1.61420724,0.784997333,52774,257.0773654,0.776327007,0.811598754,1
51932,897.618,313.7611961,211.334637,1.484665271,0.739139388,52906,257.1417431,0.726402954,0.809956708,1
52104,906.358,316.9151109,209.6040912,1.511970063,0.750043274,53108,257.5672208,0.774113033,0.797042325,1
52184,888.581,332.9882035,200.1934012,1.663332565,0.799096574,53114,257.7648781,0.678154646,0.830525907,1
52187,975.927,311.1939098,215.7707987,1.442242935,0.720587066,53664,257.7722873,0.709043233,0.688553245,1
52341,904.349,289.7805138,230.4202782,1.257617238,0.6064069,53407,258.1523407,0.765723063,0.804229046,1
52545,911.562,315.9159221,212.1152663,1.489359666,0.741068445,53754,258.6549282,0.748248462,0.794637096,1
52596,887.942,312.6866807,214.5149593,1.457645106,0.727565667,53574,258.7804225,0.752920293,0.838288258,1
52655,915.993,310.9966465,216.5300928,1.436274481,0.717803496,53696,258.9255264,0.740951818,0.788615251,1
52808,928.664,332.5824783,202.7321462,1.640501936,0.792732605,54100,259.3014344,0.702682563,0.769471189,1
52836,932.617,321.6612199,209.4603282,1.535666552,0.758920721,53871,259.370169,0.715789474,0.763366576,1
